u,v,length
7062844532,7062844582,112.329
7062844538,7062928321,12.665
7062844538,7062844531,66.139
7062844538,69321704,363.416
7062844542,69575548,12.489
7062844542,69189943,35.167
7062844551,5853070780,34.876000000000005
7062844551,69255843,87.699
7062844552,5853070780,48.318
7062844552,7062844551,26.834
7062844564,8542453549,24.157
7062844564,69589810,9.38
7062844564,69633545,34.763999999999996
7062844569,69142135,11.002
7062844569,336155824,145.84300000000002
7062844569,8542453555,218.57199999999997
7062844574,7062844542,355.193
7062844576,69175804,11.316
7062844576,7062844569,238.637
7062844578,336156426,66.947
7062844578,7062844552,81.758
7062844579,69324146,87.88300000000001
7062844579,69109828,67.655
7062844582,69239720,9.16
7062844582,69513163,65.804
7062928321,7062844538,12.665
7062928321,69575548,262.083
7098891298,7098891299,36.342
7098891298,6948951031,55.870000000000005
7098891298,6829725147,49.952
7098891299,7098891298,36.342
7104112063,69476046,46.647
7104817611,69428315,226.149
7104817611,69387958,22.255
7104817611,69276117,168.48100000000002
7113578997,7113578998,38.733
7113578997,69538796,387.4500000000001
7113578997,69538754,169.94299999999998
7113578998,7113578999,143.599
7113578998,7113578997,38.733
7113578998,7113579000,57.48
7113578999,7113578998,143.599
7113579000,7113578998,57.48
7136044323,69572836,52.284
7136044323,69241101,326.84099999999995
7136044323,69652929,28.011000000000003
7136588201,7136588209,11.101
7136588201,69407188,77.13499999999999
7136588202,7136588206,32.102000000000004
7136588202,69255446,637.7130000000001
7136588206,69255523,8.37
7136588206,7136588202,32.102000000000004
7136588208,7136588202,55.128
7136588208,7136588206,42.861000000000004
7136588209,7136588201,11.101
7136588209,7136588208,33.625
7136588213,69255504,494.8299999999999
7136588213,69255523,48.241
7136588213,69407191,67.63100000000001
7136775800,69634053,14.133
7136775800,69634054,39.716
7136806587,7136806588,21.992
7136806587,7136806611,66.297
7136806587,7136806592,66.858
7136806588,7136806587,21.992
7136806588,7136806614,65.17099999999999
7136806588,5363003898,69.964
7136806592,4417808390,176.06599999999997
7136806592,7136806587,66.858
7136806592,7136806623,225.398
7136806611,7136806587,66.297
7136806611,7136806614,32.55
7136806611,7136806623,71.02799999999999
7136806614,7136806588,65.17099999999999
7136806614,7136806611,32.55
7136806614,7136806634,100.769
7136806623,7136806634,171.41799999999998
7136806623,7136806592,225.39800000000002
7136806623,7136806611,71.02799999999999
7136806634,7136806623,171.418
7136806634,69240707,165.20599999999996
7136806634,7136806614,100.769
7136806636,7136806637,5.929
7136806636,2507794449,112.575
7136806637,7136806636,5.929
7136806637,2507794438,101.382
7136806637,2507794446,81.593
7137531510,7137531514,20.838
7137531511,69311896,3.592
7137531511,7137531522,49.152
7137531514,7137531510,20.838
7137531514,7137531511,84.56400000000001
7137531522,69311898,53.359
7137531522,7137531511,49.152
7137531522,7137531514,121.53999999999999
7138426978,7138426983,2.583
7138426978,69552349,229.221
7138426983,7138426978,2.583
7138426983,69578823,21.879
7138426983,69634029,36.274
7138426984,69202420,171.92999999999998
7138426984,344924544,22.153
7138433687,69319688,44.757
7138433687,69148117,161.176
7138445281,69439739,13.565
7138445281,69439729,118.46100000000001
7138602182,69427859,37.68
7138602182,69214664,95.333
7138612586,69640651,9.174
7138612586,69279072,286.773
7138612590,69594838,28.61
7138612590,69201001,362.535
7138612590,7138612586,35.173
7138638672,69538817,46.684
7138638672,69618148,99.911
7138638676,69187612,34.925
7138638676,69184170,54.067
7138638676,69184152,208.56
7138657295,69389442,40.544
7138657295,69197957,296.43399999999997
7138657295,69389448,42.697
7138675653,69235821,108.99000000000001
7138675654,69219681,23.104
7138675654,7138675653,22.896
7138675654,69219677,25.42
7138737895,7191836181,114.577
7138737901,5559796337,12.972
7138737901,69419548,198.317
7138737903,7138737911,23.203
7138737903,7138737906,30.02
7138737906,69325495,68.965
7138737907,2255101947,157.60399999999998
7138737911,2253330489,6.31
7138737911,7138737906,20.232
7138804889,69350663,54.997
7155975065,2507794439,214.27
7155975065,7155975074,116.628
7155975065,7155975074,211.341
7155975074,69230117,110.286
7155975074,7155975065,116.62800000000001
7155975074,7155975065,211.34099999999998
7170741363,69183811,273.04999999999995
7170741363,69325765,545.7669999999999
7170741363,7170741366,95.44200000000001
7170741366,7170741363,95.44200000000001
7180971292,5412564934,180.883
7191836088,68402232,41.183
7191836088,69388623,102.551
7191836181,7191836183,9.646
7191836183,315544246,9.607
7191836183,5424111335,112.18200000000002
7192645517,8413393758,74.988
7192645517,3582046459,59.16
7217823029,2351503817,66.572
7223822956,7223824605,38.019999999999996
7223822956,69291563,81.20100000000001
7223822956,7223824613,42.904
7223824588,69291563,233.39999999999998
7223824588,7223824589,62.467
7223824588,7223824604,33.067
7223824589,7223824588,62.467
7223824589,407197269,81.119
7223824589,7223824604,87.978
7223824604,7223824588,33.067
7223824604,7223824638,78.727
7223824604,7223824625,31.492
7223824604,7223824589,87.97800000000001
7223824605,7223824614,70.75399999999999
7223824605,7223822956,38.019999999999996
7223824605,7223824613,49.81
7223824613,7223824619,57.112
7223824613,7223822956,42.904
7223824613,7223824605,49.81
7223824614,7223824620,56.111000000000004
7223824614,7223824605,70.754
7223824614,7223824619,73.17
7223824619,7223824613,57.112
7223824619,7223824625,57.301
7223824619,7223824614,73.17
7223824620,7223824638,23.694000000000003
7223824620,7223824614,56.111000000000004
7223824620,7223824625,76.577
7223824625,7223824619,57.301
7223824625,7223824604,31.492
7223824625,7223824620,76.577
7223824626,7223824638,102.85300000000002
7223824638,7223824604,78.72699999999999
7223824638,7223824620,23.694000000000003
7223824638,7223824626,102.85299999999998
7229854943,68182175,115.152
7229856306,69146632,17.285
7232234302,2507245785,253.487
7247130925,7247130926,135.044
7247130925,69165792,185.024
7247130926,7247130925,135.044
7249252657,5426025938,218.798
7249252657,5426025938,134.747
7249252657,5426025936,182.883
7249953710,69170408,63.571
7260329570,5439902423,44.603
7260329570,69359863,452.429
7260329570,69202973,98.79599999999999
7260332626,7260332627,72.778
7260332627,7260332626,72.778
7260332627,2507264746,45.384
7260332627,69342784,241.002
7260361266,69306134,43.243
7260361266,69306142,33.617
7260432314,7848143629,148.903
7260546005,2507295133,17.215
7260546005,2507295133,591.0729999999999
7260546005,2507295134,46.831
7261172733,69217142,35.717
7261172733,69217127,221.898
7261172738,69217142,36.441
7261172738,7261172733,49.849000000000004
7261179322,69461918,142.043
7261179322,7261179330,36.54
7261179322,7261179327,35.169
7261179327,5558316169,189.81
7261179327,7261179330,35.558
7261179327,7261179322,35.169
7261179330,69179451,83.152
7261179330,7261179322,36.54
7261179330,7261179327,35.558
7300260147,69239370,354.7389999999999
7320657844,7320657846,53.167
7320657844,7320657846,150.899
7320657844,5416143666,41.248
7320657844,7320657849,22.836
7320657845,7320657846,17.393
7320657846,7320657845,17.393
7320657846,7320657844,53.167
7320657846,7320657844,150.899
7320657849,7320657844,22.836
7353334683,69209119,28.155
7353501296,69430392,51.469
7353501296,69261449,62.632999999999996
7353501296,69261449,417.564
7409385019,69127299,195.407
7412755242,7412755244,179.143
7412755242,69348310,77.122
7412755242,9010557274,136.062
7412755244,2611736920,130.351
7412755244,69573609,740.586
7412755244,7412755242,179.14300000000003
7426918680,69105906,564.406
7426918680,69105758,764.559
7465009668,69372517,86.978
7465009668,7465009672,34.281
7465009668,69476707,126.78
7465009669,7465009672,64.86
7465009669,7465009671,27.532999999999998
7465009669,7465009682,123.809
7465009671,7465009669,27.532999999999998
7465009672,7465009669,64.86
7465009672,7465009668,34.281
7465009672,7465009682,69.241
7465009672,7465009673,23.283
7465009673,7465009672,23.283
7465009674,7465009682,34.107
7465009682,7465009674,34.107
7465009682,7465009672,69.241
7465009682,7465009669,123.809
7467783335,303167013,377.428
7467783335,2058953341,1020.1609999999998
7473566501,5422113447,13.385
7473566502,7493699403,14.909
7473566502,69389437,72.449
7473566502,5422113441,14.289
7473566504,5422113441,5.922
7473566505,7493699404,2.884
7484738638,69433922,725.072
7493699403,7473566502,14.909
7493699403,7493699404,13.968
7493699403,69389440,106.51100000000001
7493699404,7473566505,2.884
7493699404,5422113441,15.642
7502147664,69381912,10.453
7502147664,7502147722,35.016
7502147715,3582046474,129.412
7502147715,7502147722,40.282999999999994
7502147715,69381912,32.105
7502147722,69201271,116.35799999999999
7507414295,69310481,101.644
7507414295,69150256,300.501
7507414295,520934490,80.59700000000001
7511901962,7511901967,164.192
7511901967,69186516,65.479
7511901967,69329544,362.212
7511901967,7511901962,164.192
7515540242,69536528,105.166
7515540242,7515540252,126.92500000000001
7515540252,2239696509,157.535
7515540252,69536528,55.736000000000004
7520354262,5422403889,96.786
7520354262,5422403895,13.681000000000001
7520354262,5422403895,38.366
7536827720,69406074,50.266
7536827720,69438537,291.54999999999995
7536827720,7536827725,92.573
7536827725,7536827720,92.57300000000001
7550286640,69512219,42.289
7550292110,69169317,140.729
7556130082,69362092,10.654
7556130082,69506348,220.13400000000001
7556130082,69122363,102.34599999999999
7556153591,69444023,48.272999999999996
7556153591,7556130082,164.404
7608551033,69337488,9.204
7608551033,69239968,30.879
7608551033,6702668241,47.633
7608551053,374066830,8.46
7608551053,69303977,533.9000000000001
7608551053,463771712,378.082
7624801497,69116857,29.294
7624801497,69121671,28.248
7624801497,7624801505,46.523
7624801503,69121646,33.064
7624801503,7624801504,80.493
7624801503,7624801505,108.24799999999999
7624801504,7624801505,12.861
7624801504,69121671,37.748000000000005
7624801504,7624801503,80.493
7624801505,7624801497,46.523
7624801505,7624801504,12.861
7624801505,7624801503,108.248
7660331084,528109893,7.492999999999999
7700968888,69461139,221.927
7755758638,69446649,59.202
7755758639,69481332,480.367
7772399304,68196123,115.51200000000001
7772399304,68196141,178.75099999999998
7772399315,7772399304,41.141
7782977648,69136159,21.795
7782977648,69244576,142.66299999999998
7783002216,69376262,33.642
7783002216,7783002219,43.101
7783002219,69376262,24.141
7783002219,69376268,64.261
7787778511,68280751,243.58
7787778511,68313526,426.68899999999996
7787778511,68313549,103.809
7787778511,68178806,149.966
7802664631,69506115,91.137
7808489030,69259014,54.819
7811061061,69276558,20.493
7811084997,69169336,29.912
7847980976,69255504,629.9040000000001
7847980976,69122557,292.624
7847980976,7848124008,468.63700000000006
7848124007,7848124008,66.06400000000001
7848124008,7848124007,66.06400000000001
7848124008,7847980976,468.6369999999999
7848124008,7848124013,56.726
7848124013,7848124008,56.726
7848143629,7260432314,148.90299999999996
7848143629,69170815,121.666
7848143629,69506517,305.392
7848174108,69227497,108.07900000000001
7848434653,69283435,63.283
7848662785,69403533,152.214
7848705399,69253549,24.206000000000003
7848705399,69391101,273.5
7848705399,69253533,73.037
7849539553,69194450,13.751
7849539563,69194459,28.038
7849645532,69362190,315.788
7849952044,2496325831,7.202
7850071548,68199564,57.27
7850071548,7850071556,44.535999999999994
7850071556,7850071574,26.351999999999997
7850071556,7850071548,44.535999999999994
7850071574,2320043522,54.82
7850071574,2320043522,41.809
7892581677,69253630,91.691
7893100206,69097376,96.987
7952500555,7952500556,22.497
7952500556,69575135,67.374
7952500556,7952500555,22.497
7952500556,69439715,49.383
7975614989,3631843692,20.828
7975614989,3631844504,26.959
7982156335,69187002,53.399
7982156335,7982156339,63.68
7982156335,7982156348,39.954
7982156339,69244695,73.667
7982156339,7982156335,63.68
7982156339,7982156341,81.098
7982156341,7982156339,81.098
7982156341,7982156348,33.747
7982156348,7982156341,33.747
7982156348,7982156341,191.346
7982156348,7982156335,39.954
7982187422,7982187428,15.074
7982187422,7982187429,18.309
7982187422,69251194,133.391
7982187428,8585117946,14.041
7982187428,7982187422,15.074
7982187429,69209927,13.23
7982187429,69209935,197.825
7982187516,8585117946,5.033
7982187516,69216857,9.801
7982187516,7982187517,6.197
7982187517,7982187428,13.138
7982187517,7982187516,6.197
7982187517,69429400,17.323
7994823826,2508789262,55.932
7994823827,2508789258,34.122
7995916757,69519546,109.013
7995916757,69458856,9.891
7995916757,69185394,301.073
7998883248,5424179353,30.246
8023768798,69266078,41.902
8025955439,69319119,111.68
8025955439,69646229,114.456
8025955439,69502203,188.00600000000003
8026068011,69117465,37.942
8026068011,69103961,107.115
8026766865,69466672,105.968
8026766865,69541315,260.45900000000006
8026766865,69541302,139.546
8040042871,69426877,74.92599999999999
8040042871,8040042876,34.876
8040042876,69367739,189.591
8082786908,69228754,19.994
8082786908,69228746,83.90599999999999
8082786909,69365777,33.467
8082786909,8082786908,108.75800000000001
8113891917,69110661,18.158
8145060495,69439777,259.446
8145060496,69439775,128.928
8146854735,69440208,50.169
8194133269,69537228,39.591
8194133269,8194133272,41.57
8194133272,2253272381,223.451
8197464035,498413340,149.69799999999998
8197464035,68196627,68.235
8197464035,8197464053,172.039
8197464053,68236871,96.367
8197464053,68196633,103.966
8197464053,8197464035,172.03900000000002
8205709031,69435003,33.104
8205709031,8205709036,48.577
8205709036,69435003,45.901
8205709036,69434993,102.036
8235716723,8235716725,26.081
8235716725,2508843401,58.662
8235716725,2508843355,45.318000000000005
8235716725,8235716723,26.081
8255302443,69469799,142.57
8255302443,69193518,216.98200000000003
8255302443,69193512,150.204
8272619188,69106071,18.892
8272619188,69654627,117.917
8273009374,2496336169,41.599999999999994
8273047645,8273047648,89.78699999999999
8273047645,2239696517,245.323
8273047648,69233104,164.502
8310795483,69141773,35.276
8313946706,8313946707,22.52
8313946706,2507729365,18.239
8313946707,2507729381,83.19
8316287475,8316287480,32.02
8316287475,69157257,27.6
8316287475,3657266854,47.67100000000001
8316287481,8316287486,29.326
8316287486,69157257,18.503
8316287486,69112550,65.031
8316420994,68258246,4.47
8316420994,68208825,59.45
8316420994,6191574887,32.705
8316465991,3358461699,172.391
8316465991,3358461082,72.806
8316465991,3358461083,66.654
8334005481,8334005488,55.653
8334005481,8334005488,195.956
8334005481,69351184,344.82200000000006
8334005488,8334005481,55.653
8334005488,8334005481,195.956
8334005488,3370723076,298.637
8355597762,8355597764,22.141
8355597762,69157857,69.207
8355597762,69157853,116.95099999999998
8355597763,8355597764,32.447
8355597764,8355597763,32.447
8355597764,8355597762,22.141
8355597764,8355597766,40.821
8355597766,8355597764,40.821
8355597766,8355597767,33.391
8355597766,8355597768,70.41499999999999
8355597767,8355597766,33.391
8355597768,8355597766,70.41499999999999
8392465799,69171453,109.29
8392465799,69172626,27.624000000000002
